Impressions (sponsored),Click through rate (sponsored),Clicks (sponsored),Cost per started application,Started applications (sponsored),Application start rate (sponsored),Cost per click,Total cost,Job post
10,10.0,1,0.0,0.0,0.0,0.0,0.0,Project Engineer CT
10,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Engineer Bouwkunde
10,0.0,0,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Onderhoud en Renovatie
9,0.0,0,0.0,0.0,0.0,0.0,0.0,Automation Engineer
9,0.0,0,0.0,0.0,0.0,0.0,0.0,Maintenance Manager
9,0.0,0,0.0,0.0,0.0,0.0,0.0,Project Engineer Energie opwek Elektrotechniek
9,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Engineer Bouwkunde
9,0.0,0,0.0,0.0,0.0,0.0,0.0,Traineeship Technische Bedrijfskunde
9,0.0,0,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Bouw
8,12.5,1,0.0,0.0,0.0,0.0,0.0,Bouw/Civiel Projectleider
8,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Automation Engineer
8,12.5,1,3.96,1.0,100.0,3.96,3.96,Junior Electrical Engineer
8,12.5,1,0.0,0.0,0.0,0.0,0.0,Project engineer WTB
8,12.5,1,0.0,0.0,0.0,0.0,0.0,Projectorganisator Bouwkunde
8,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Engineer Bouwkunde
8,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Engineer Bouwkunde
7,0.0,0,0.0,0.0,0.0,0.0,0.0,Industrial Engineer NPI
7,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Automation Engineer
7,14.285714285714285,1,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
7,0.0,0,0.0,0.0,0.0,0.0,0.0,Project engineer WTB
6,0.0,0,0.0,0.0,0.0,0.0,0.0,E&I Technician
6,0.0,0,0.0,0.0,0.0,0.0,0.0,Industrial Engineer NPI
6,0.0,0,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
6,16.666666666666664,1,0.0,0.0,0.0,0.0,0.0,Pipeline Engineer
6,16.666666666666664,1,0.0,0.0,0.0,0.0,0.0,Projectleider Civiele Techniek
6,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Werkvoorbereider Energietransitie
5,0.0,0,0.0,0.0,0.0,0.0,0.0,Black Belt Quality engineer NPI
5,0.0,0,0.0,0.0,0.0,0.0,0.0,Manufacturing engineer NPI (mechanical assy)
4,25.0,1,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
4,25.0,1,0.0,0.0,0.0,0.0,0.0,Medior Project Engineer
4,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior Projectleider Elektrotechniek Utiliteitsbouw
4,25.0,1,0.0,0.0,0.0,0.0,0.0,Project engineer WTB
4,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Operator Energiecentrale
3,0.0,0,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Elektrotechniek
2,0.0,0,0.0,0.0,0.0,0.0,0.0,Inspectie Traineeship
2,0.0,0,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
1,0.0,0,0.0,0.0,0.0,0.0,0.0,Software Engineer
1,0.0,0,0.0,0.0,0.0,0.0,0.0,Test Engineer
630,0.0492,31,7.75,1.0,0.0323,0.25,7.75,Acceptant Duurzaamheidskredieten
230,0.0261,6,0.0,0.0,0.0,0.0,0.0,Acceptant Duurzaamheidskredieten
140,0.0714,10,0.0,0.0,0.0,0.0,0.0,Acceptant Verzekeringen
256,0.0508,13,7.13,2.0,0.1538,1.1,14.25,Acceptant Woninghypotheken
356,0.0449,16,0.0,0.0,0.0,0.0,0.0,Acceptant Woninghypotheken
337,0.0415,14,0.0,0.0,0.0,0.0,0.0,Acceptant Woninghypotheken
8,0.125,1,0.0,0.0,0.0,0.0,0.0,Acceptant Woninghypotheken
28,0.0714,2,19.89,1.0,0.5,9.95,19.89,Acceptant Woninghypotheken
149,0.0604,9,21.6,1.0,0.1111,2.4,21.6,Acceptant Woninghypotheken
813,0.0418,34,9.35,3.0,0.0882,0.83,28.05,Acceptant Woninghypotheken
650,0.0431,28,21.66,2.0,0.0714,1.55,43.32,Acceptant Woninghypotheken
530,0.0415,22,7.25,3.0,0.1364,0.99,21.75,Acceptant Woninghypotheken
386,0.0337,13,0.0,0.0,0.0,0.0,0.0,Acceptant Woninghypotheken
723,0.0733,53,6.08,3.0,0.0566,0.34,18.25,Acceptant Woninghypotheken
455,0.0505,23,7.4,3.0,0.1304,0.96,22.19,Acceptant Woninghypotheken
208,0.0192,4,0.0,0.0,0.0,0.0,0.0,Acceptant Woninghypotheken
394,0.0406,16,0.0,0.0,0.0,0.0,0.0,Acceptant Woninghypotheken
304,0.0362,11,0.0,0.0,0.0,0.0,0.0,Acceptant Woninghypotheken
163,0.0245,4,0.0,0.0,0.0,0.0,0.0,Acceptant Woninghypotheken
335,0.0388,13,0.0,0.0,0.0,0.0,0.0,Acceptant Woninghypotheken
1941,0.0773,150,6.5,10.0,0.0667,0.43,64.95,CDD Analist
313,0.0256,8,0.0,0.0,0.0,0.0,0.0,Acquisitieregisseur
4667,0.0999,466,5.18,19.0,0.0408,0.21,98.4,Administratief Medewerker Amersfoort
1011,0.0307,31,27.93,1.0,0.0323,0.9,27.93,Adviseur Subsidies
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Adviseur Subsidies
1644,0.0426,70,4.99,9.0,0.1286,0.64,44.94,Adviseur Subsidies
3180,0.0365,116,5.67,9.0,0.0776,0.44,51.01,Adviseur Subsidies
1238,0.0283,35,0.0,0.0,0.0,0.0,0.0,Adviseur Subsidies
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Adviseur Subsidies
4456,0.0337,150,5.71,9.0,0.06,0.34,51.36,Adviseur Subsidies
668,0.0823,55,8.37,4.0,0.0727,0.61,33.49,Assistent Beleggen
569,0.0598,34,3.97,4.0,0.1176,0.47,15.88,Beoordelaar Subsidies
951,0.0873,83,6.55,4.0,0.0482,0.32,26.2,Beoordelaar Subsidies
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Beoordelaar Subsidies
545,0.0716,39,4.03,4.0,0.1026,0.41,16.13,Beoordelaar Subsidies
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Beoordelaar Subsidies
2548,0.0746,190,6.23,17.0,0.0895,0.56,105.95,Beoordelaar Subsidies
4546,0.0596,271,5.17,15.0,0.0554,0.29,77.59,Beoordelaar Subsidies
134,0.0149,2,0.0,0.0,0.0,0.0,0.0,Beoordelaar Subsidies
748,0.0481,36,6.26,3.0,0.0833,0.52,18.78,Beoordelaar Subsidies
1152,0.0443,51,4.16,2.0,0.0392,0.16,8.31,Beoordelaar Subsidies
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Beoordelaar Subsidies
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Beoordelaar Subsidies
5282,0.0566,299,6.82,7.0,0.0234,0.16,47.73,Beoordelaar Subsidies
497,0.0503,25,7.72,4.0,0.16,1.24,30.88,Bijzonder Beheer Specialist Amsterdam
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Bijzonder Beheer Specialist Amsterdam
375,0.0267,10,0.0,0.0,0.0,0.0,0.0,Business Support Vermogen
1240,0.0492,61,6.04,3.0,0.0492,0.3,18.12,CDD Analist
1347,0.0512,69,7.25,4.0,0.058,0.42,28.98,CDD Analist
760,0.0434,33,5.61,2.0,0.0606,0.34,11.21,CDD Analist
150,0.0133,2,0.0,0.0,0.0,0.0,0.0,Claimbehandelaar AOV
88,0.1136,10,0.0,0.0,0.0,0.0,0.0,Commercieel Specialist Beleggen
1138,0.0571,65,7.64,3.0,0.0462,0.35,22.92,Compliance Adviseur
378,0.0476,18,3.84,2.0,0.1111,0.43,7.68,Conversiespecialist
782,0.0652,51,9.05,3.0,0.0588,0.53,27.15,Credit Risk Analist
3353,0.0725,243,10.64,10.0,0.0412,0.44,106.43,Credit Risk Analist
2280,0.0772,176,6.01,7.0,0.0398,0.24,42.1,Credit Risk Analist
559,0.0823,46,3.42,2.0,0.0435,0.15,6.84,Credit Risk Analist
960,0.0698,67,14.47,2.0,0.0299,0.43,28.94,FEC Transaction Monitoring Analist Medior
404,0.047,19,5.32,2.0,0.1053,0.56,10.64,Finance Talent Program
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Finance Talent Program
71,0.1549,11,14.72,1.0,0.0909,1.34,14.72,Finance Talent Program
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Finance Talent Program
557,0.061,34,9.09,1.0,0.0294,0.27,9.09,Finance Talent Program
60,0.0667,4,16.74,1.0,0.25,4.18,16.74,Finance Talent Program
464,0.0496,23,4.1,3.0,0.1304,0.53,12.29,Finance Talent Program
369,0.0461,17,0.0,0.0,0.0,0.0,0.0,Financial Controller
2122,0.0471,100,12.2,2.0,0.02,0.24,24.4,Financial Controller
1787,0.0565,101,6.32,3.0,0.0297,0.19,18.97,Financial Controller
480,0.0667,32,7.48,1.0,0.0313,0.23,7.48,Financial Controller
257,0.0623,16,0.0,0.0,0.0,0.0,0.0,Financial Risk Manager
1911,0.0529,101,11.18,6.0,0.0594,0.66,67.08,Financial Risk Manager
1347,0.0535,72,6.83,2.0,0.0278,0.19,13.66,Financial Risk Manager
289,0.0657,19,7.32,1.0,0.0526,0.39,7.32,Financial Risk Manager
80,0.1,8,1.7,1.0,0.125,0.21,1.7,Financieel Accountant
82,0.0,0,0.0,0.0,0.0,0.0,0.0,Financieel Adviseur VKB
231,0.0736,17,7.44,2.0,0.1176,0.87,14.87,Financieel Coach
2176,0.0804,175,7.98,15.0,0.0857,0.68,119.69,Financieel Data Analist
6420,0.0875,562,9.77,52.0,0.0925,0.9,507.81,Financieel Data Analist
4374,0.0864,378,5.73,39.0,0.1032,0.59,223.3,Financieel Data Analist
840,0.106,89,4.6,10.0,0.1124,0.52,45.95,Financieel Data Analist
429,0.0559,24,4.46,4.0,0.1667,0.74,17.82,Financieel Medewerker Amersfoort
1664,0.0607,101,9.05,7.0,0.0693,0.63,63.38,FP&A Controller
422,0.0782,33,5.48,4.0,0.1212,0.66,21.93,FP&A Controller
539,0.0353,19,4.66,1.0,0.0526,0.25,4.66,Hypotheekacceptant
163,0.0613,10,0.0,0.0,0.0,0.0,0.0,Hypotheekacceptant
716,0.0936,67,8.54,7.0,0.1045,0.89,59.78,Hypotheekacceptant
313,0.0575,18,14.7,3.0,0.1667,2.45,44.1,Hypotheekacceptant
201,0.0348,7,7.73,1.0,0.1429,1.1,7.73,Hypotheekacceptant
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Hypotheekacceptant
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Hypotheekacceptant
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Hypotheekacceptant
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Hypotheekacceptant
63,0.0476,3,0.0,0.0,0.0,0.0,0.0,Hypotheekacceptant
44,0.0,0,0.0,0.0,0.0,0.0,0.0,Hypotheekacceptant
264,0.0303,8,37.43,1.0,0.125,4.68,37.43,Hypotheekacceptant
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Hypotheekacceptant
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Hypotheekacceptant
1151,0.0521,60,4.79,6.0,0.1,0.48,28.75,Hypotheekacceptant
699,0.0615,43,4.49,1.0,0.0233,0.1,4.49,Hypotheekacceptant
266,0.0376,10,4.21,1.0,0.1,0.42,4.21,Hypotheekadviseur
6829,0.0583,398,5.38,28.0,0.0704,0.38,150.54,Junior Adviseur Subsidies
1231,0.0837,103,5.29,14.0,0.1359,0.72,74.11,Junior Adviseur Subsidies
1652,0.0527,87,5.9,11.0,0.1264,0.75,64.95,Junior Adviseur Subsidies
2662,0.0503,134,5.69,7.0,0.0522,0.3,39.82,Junior Adviseur Subsidies
4365,0.096,419,6.39,33.0,0.0788,0.5,210.9,Junior AML-Analist
499,0.0902,45,9.7,1.0,0.0222,0.22,9.7,Junior AML-Analist
471,0.1316,62,4.98,8.0,0.129,0.64,39.81,Junior AML-Analist
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Business Controller
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Business Controller
435,0.0897,39,5.35,4.0,0.1026,0.55,21.4,Junior Business Controller
2701,0.0707,191,10.25,18.0,0.0942,0.97,184.54,Junior Business Controller
415,0.1084,45,8.99,2.0,0.0444,0.4,17.97,Junior Business Controller
433,0.0647,28,0.0,0.0,0.0,0.0,0.0,Junior Business Controller
510,0.0549,28,5.41,1.0,0.0357,0.19,5.41,Junior Business Controller
1913,0.0836,160,10.34,17.0,0.1063,1.1,175.76,Junior Business Controller
1132,0.0654,74,11.2,3.0,0.0405,0.45,33.59,Junior Business Controller
2484,0.0918,228,5.83,18.0,0.0789,0.46,105.02,Junior Business Controller
390,0.0744,29,2.77,1.0,0.0345,0.1,2.77,Junior Business Controller
653,0.0904,59,6.69,6.0,0.1017,0.68,40.16,Junior Business Controller
402,0.0796,32,6.5,4.0,0.125,0.81,26.0,Junior Business Controller
292,0.1027,30,4.65,3.0,0.1,0.47,13.96,Junior Business Controller
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Business Controller
340,0.0735,25,4.05,4.0,0.16,0.65,16.18,Junior Business Controller
487,0.0862,42,7.25,3.0,0.0714,0.52,21.76,Junior Business Controller
286,0.1014,29,3.45,3.0,0.1034,0.36,10.35,Junior Business Controller
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Business Controller
149,0.1275,19,6.27,4.0,0.2105,1.32,25.08,Junior CDD Analist
650,0.1,65,1.64,10.0,0.1538,0.25,16.41,Junior CDD Analist
1281,0.0476,61,3.63,3.0,0.0492,0.18,10.88,Junior CDD Analist
192,0.0677,13,0.0,0.0,0.0,0.0,0.0,Junior FEC Analist
501,0.0739,37,3.9,4.0,0.1081,0.42,15.6,Junior FEC Analist
937,0.095,89,7.63,5.0,0.0562,0.43,38.16,Junior Financial Accountant
662,0.1269,84,10.3,4.0,0.0476,0.49,41.2,Junior Financial Accountant
357,0.1289,46,4.13,5.0,0.1087,0.45,20.64,Junior Financial Accountant
373,0.0885,33,4.47,5.0,0.1515,0.68,22.34,Junior Financial Accountant
234,0.0769,18,23.22,2.0,0.1111,2.58,46.43,Junior Financial Accountant
197,0.1015,20,14.41,3.0,0.15,2.16,43.23,Junior Financial Accountant
1661,0.0789,131,12.17,5.0,0.0382,0.46,60.87,Junior Financial Controller
382,0.0733,28,7.3,1.0,0.0357,0.26,7.3,Junior Financial Controller
741,0.0499,37,5.05,3.0,0.0811,0.41,15.16,Junior Financial Controller
676,0.0725,49,5.19,6.0,0.1224,0.64,31.14,Junior Financial Controller
672,0.061,41,5.52,3.0,0.0732,0.4,16.57,Junior Financial Controller
1693,0.0839,142,6.96,8.0,0.0563,0.39,55.67,Junior Financial Controller
758,0.0646,49,4.3,4.0,0.0816,0.35,17.19,Junior Financial Controller
356,0.0562,20,0.0,0.0,0.0,0.0,0.0,Junior Financial Controller
254,0.0827,21,6.35,1.0,0.0476,0.3,6.35,Junior Financieel Adviseur Planning & Control
552,0.0634,35,10.71,3.0,0.0857,0.92,32.14,Junior Financieel Adviseur Planning & Control
714,0.0784,56,11.8,4.0,0.0714,0.84,47.19,Junior Financieel Adviseur Planning & Control
247,0.0769,19,3.45,2.0,0.1053,0.36,6.9,Junior Financieel Adviseur Planning & Control
198,0.0455,9,0.0,0.0,0.0,0.0,0.0,Junior Financieel Adviseur Planning & Control
149,0.0403,6,0.0,1.0,0.1667,0.0,0.0,Junior Financieel Adviseur Planning & Control
184,0.0543,10,8.14,1.0,0.1,0.81,8.14,Junior Hypotheekacceptant
149,0.1208,18,5.08,2.0,0.1111,0.56,10.16,Junior Hypotheekacceptant
157,0.0127,2,0.0,0.0,0.0,0.0,0.0,Junior Hypotheekacceptant
487,0.0411,20,12.97,2.0,0.1,1.3,25.93,Junior Hypotheekacceptant
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Hypotheekacceptant
381,0.0499,19,7.11,1.0,0.0526,0.37,7.11,Junior Hypotheekacceptant
542,0.059,32,10.76,1.0,0.0313,0.34,10.76,Junior Hypotheekacceptant
308,0.0487,15,7.36,1.0,0.0667,0.49,7.36,Junior Hypotheekacceptant
871,0.039,34,3.62,3.0,0.0882,0.32,10.86,Junior Hypotheekacceptant
504,0.0595,30,9.0,1.0,0.0333,0.3,9.0,Junior Hypotheekacceptant
3100,0.0632,196,7.72,25.0,0.1276,0.98,193.01,Junior Hypotheekacceptant
1201,0.0641,77,6.89,3.0,0.039,0.27,20.67,Junior Hypotheekacceptant
2587,0.0819,212,6.09,18.0,0.0849,0.52,109.53,Junior Hypotheekacceptant
347,0.0346,12,0.0,0.0,0.0,0.0,0.0,Junior Hypotheekacceptant
422,0.045,19,5.15,1.0,0.0526,0.27,5.15,Junior Hypotheekacceptant
706,0.0482,34,7.71,4.0,0.1176,0.91,30.83,Junior Hypotheekacceptant
268,0.0448,12,0.0,0.0,0.0,0.0,0.0,Junior Hypotheekspecialist
756,0.0278,21,12.08,3.0,0.1429,1.73,36.23,Junior Hypotheekspecialist
655,0.0656,43,11.79,5.0,0.1163,1.37,58.94,Junior Processpecialist
431,0.0905,39,5.15,3.0,0.0769,0.4,15.46,Junior Project Controller
444,0.0586,26,5.51,2.0,0.0769,0.42,11.02,Junior Project Controller
1189,0.0715,85,11.44,6.0,0.0706,0.81,68.65,Junior Project Controller
910,0.0769,70,15.91,3.0,0.0429,0.68,47.72,Junior Project Controller
454,0.0771,35,11.45,3.0,0.0857,0.98,34.36,Junior Project Controller
359,0.0864,31,7.79,3.0,0.0968,0.75,23.38,Junior Project Controller
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Schadebehandelaar
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Schadebehandelaar
1867,0.0541,101,3.42,8.0,0.0792,0.27,27.33,Junior Schadebehandelaar
2298,0.0653,150,5.38,6.0,0.04,0.22,32.25,Junior Specialist Klantonboarding
849,0.033,28,7.55,1.0,0.0357,0.27,7.55,Junior Specialist Klantonboarding
450,0.0867,39,5.83,4.0,0.1026,0.6,23.33,Junior Specialist Klantonboarding
759,0.0487,37,1.48,6.0,0.1622,0.24,8.85,Junior Subsidieadviseur
1100,0.0464,51,2.93,4.0,0.0784,0.23,11.72,Junior Subsidieadviseur
745,0.047,35,1.74,3.0,0.0857,0.15,5.21,Junior Subsidieadviseur
1373,0.0371,51,7.17,2.0,0.0392,0.28,14.33,Junior Subsidieadviseur
636,0.0519,33,3.94,4.0,0.1212,0.48,15.75,Junior Subsidiebehandelaar
495,0.0707,35,2.33,2.0,0.0571,0.13,4.66,Junior Subsidiebehandelaar
848,0.0425,36,6.45,3.0,0.0833,0.54,19.34,Junior Subsidiebehandelaar
724,0.0359,26,5.24,3.0,0.1154,0.61,15.73,Junior Subsidiebehandelaar
1396,0.0559,78,7.58,3.0,0.0385,0.29,22.75,Junior Subsidiebehandelaar
582,0.0704,41,4.25,2.0,0.0488,0.21,8.49,Junior Subsidiebehandelaar
651,0.0445,29,7.97,2.0,0.069,0.55,15.94,Junior Subsidiebehandelaar
1726,0.0591,102,5.66,5.0,0.049,0.28,28.32,Junior Subsidiebehandelaar
734,0.0463,34,6.52,3.0,0.0882,0.58,19.56,Junior Subsidiebeoordelaar
335,0.0925,31,5.95,2.0,0.0645,0.38,11.89,Junior Subsidiebeoordelaar
748,0.0735,55,6.2,6.0,0.1091,0.68,37.18,Junior Subsidiebeoordelaar
923,0.0466,43,2.36,2.0,0.0465,0.11,4.72,Junior Subsidiebeoordelaar
837,0.055,46,5.22,2.0,0.0435,0.23,10.43,Junior Subsidiebeoordelaar
151,0.0596,9,6.0,1.0,0.1111,0.67,6.0,Junior Subsidiebeoordelaar
693,0.0375,26,1.13,3.0,0.1154,0.13,3.4,Junior Subsidiebeoordelaar
820,0.0646,53,4.12,2.0,0.0377,0.16,8.24,Junior Subsidiebeoordelaar
775,0.0516,40,4.79,5.0,0.125,0.6,23.97,Junior Subsidiebeoordelaar
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Subsidiemedewerker
286,0.0874,25,3.58,10.0,0.4,1.43,35.75,Junior TM Analist
540,0.0944,51,7.21,6.0,0.1176,0.85,43.23,Jurist Letselschade Achmea
1655,0.0538,89,10.78,5.0,0.0562,0.61,53.88,Jurist Letselschade Achmea
85,0.0235,2,0.0,0.0,0.0,0.0,0.0,Klantspecialist Pensioenen
46,0.0217,1,0.0,0.0,0.0,0.0,0.0,Klantspecialist Pensioenen
512,0.0352,18,0.0,0.0,0.0,0.0,0.0,Krediet Acceptant
695,0.0561,39,14.51,2.0,0.0513,0.74,29.02,Krediet Acceptant
168,0.0417,7,13.15,1.0,0.1429,1.88,13.15,Acceptant Duurzaamheidskredieten
463,0.0475,22,0.0,0.0,0.0,0.0,0.0,Kredietbeoordelaar Hypotheken
682,0.0264,18,3.09,2.0,0.1111,0.34,6.18,Kredietbeoordelaar Hypotheken
1920,0.0865,166,4.06,9.0,0.0542,0.22,36.54,KYC/CDD Analist Amsterdam
4390,0.0973,427,10.23,33.0,0.0773,0.79,337.52,KYC/CDD Analist Amsterdam
1536,0.1009,155,9.49,14.0,0.0903,0.86,132.89,KYC/CDD Analist Amsterdam
1559,0.0571,89,7.65,5.0,0.0562,0.43,38.24,Medewerker (Backoffice) Hypotheken
2406,0.0748,180,5.36,14.0,0.0778,0.42,75.09,Medewerker (Backoffice) Hypotheken
1156,0.0727,84,7.97,1.0,0.0119,0.09,7.97,Medewerker Betaalachterstanden
485,0.0515,25,0.0,0.0,0.0,0.0,0.0,Medewerker Betaalachterstanden
6581,0.1042,686,7.91,19.0,0.0277,0.22,150.33,Medewerker Betaalachterstanden
4969,0.1193,593,5.15,25.0,0.0422,0.22,128.79,Medewerker Betaalachterstanden
719,0.025,18,8.39,1.0,0.0556,0.47,8.39,Medewerker binnenlandse bankgarantie
300,0.05,15,7.69,1.0,0.0667,0.51,7.69,Medewerker corporate support
234,0.0256,6,0.0,0.0,0.0,0.0,0.0,Medewerker Proactief Beheer Hypotheken
435,0.0897,39,0.0,0.0,0.0,0.0,0.0,Medewerker Wia en Verzuim
1595,0.027,43,6.45,5.0,0.1163,0.75,32.24,Medior Adviseur Subsidies
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior Adviseur Subsidies
937,0.0363,34,4.43,1.0,0.0294,0.13,4.43,Medior Adviseur Subsidies
2200,0.0423,93,10.65,4.0,0.043,0.46,42.58,Medior Adviseur Subsidies
1062,0.0678,72,4.9,9.0,0.125,0.61,44.12,Medior analist sancties a.i.
223,0.0404,9,0.0,0.0,0.0,0.0,0.0,Medior Business Controller
713,0.0673,48,22.41,2.0,0.0417,0.93,44.81,Medior Business Controller
220,0.0364,8,0.0,0.0,0.0,0.0,0.0,Medior Business Controller
551,0.0436,24,8.02,1.0,0.0417,0.33,8.02,Medior Business Controller
226,0.0487,11,6.53,1.0,0.0909,0.59,6.53,Medior Business Controller
177,0.0282,5,5.13,2.0,0.4,2.05,10.26,Medior Business Controller
327,0.0459,15,13.28,1.0,0.0667,0.89,13.28,Medior Business Controller
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior Business Controller
249,0.0602,15,7.68,1.0,0.0667,0.51,7.68,Medior Business Controller
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior Business Controller
1002,0.0359,36,7.84,2.0,0.0556,0.44,15.67,Medior CDD Analist
2830,0.0495,140,5.59,10.0,0.0714,0.4,55.94,Medior CDD Analist
30,0.0333,1,6.0,1.0,1.0,6.0,6.0,Medior CDD Analist
197,0.0558,11,9.48,2.0,0.1818,1.72,18.96,Medior CDD Analist
287,0.0453,13,0.0,0.0,0.0,0.0,0.0,Medior CDD Analist
1598,0.0457,73,9.91,9.0,0.1233,1.22,89.18,Medior CDD Analist
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior CDD Analist
1357,0.0479,65,7.03,5.0,0.0769,0.54,35.14,Medior CDD Analist
1361,0.0367,50,12.99,3.0,0.06,0.78,38.98,Medior CDD Analist
922,0.0358,33,0.0,0.0,0.0,0.0,0.0,Medior CDD Analist
1162,0.0482,56,9.88,1.0,0.0179,0.18,9.88,Medior CDD Analist
101,0.0594,6,0.0,0.0,0.0,0.0,0.0,Medior Financial Accountant
136,0.0515,7,20.81,2.0,0.2857,5.94,41.61,Medior Financial Accountant
59,0.1186,7,0.0,0.0,0.0,0.0,0.0,Medior Financial Accountant
55,0.0727,4,3.23,1.0,0.25,0.81,3.23,Medior Financial Accountant
23,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior Financial Accountant
24,0.1667,4,0.0,0.0,0.0,0.0,0.0,Medior Financial Accountant
456,0.0417,19,4.21,1.0,0.0526,0.22,4.21,Medior Financial Controller
340,0.0294,10,0.0,0.0,0.0,0.0,0.0,Medior Financial Controller
286,0.0315,9,0.0,0.0,0.0,0.0,0.0,Medior Financial Controller
294,0.0272,8,10.91,1.0,0.125,1.36,10.91,Medior Financial Controller
1,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior Financial Controller
108,0.0556,6,0.0,0.0,0.0,0.0,0.0,Medior Financieel Adviseur Planning & Control
87,0.023,2,0.0,0.0,0.0,0.0,0.0,Medior Financieel Adviseur Planning & Control
89,0.0337,3,0.0,0.0,0.0,0.0,0.0,Medior Financieel Adviseur Planning & Control
81,0.037,3,0.0,0.0,0.0,0.0,0.0,Medior Financieel Adviseur Planning & Control
57,0.0526,3,0.0,0.0,0.0,0.0,0.0,Medior Financieel Adviseur Planning & Control
37,0.1081,4,8.82,1.0,0.25,2.21,8.82,Medior Financieel Adviseur Planning & Control
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior KYC/CDD Analist
97,0.0722,7,13.75,1.0,0.1429,1.96,13.75,Medior KYC/CDD Analist
226,0.0487,11,15.85,1.0,0.0909,1.44,15.85,Medior KYC/CDD Analist
269,0.0335,9,9.52,1.0,0.1111,1.06,9.52,Medior KYC/CDD Analist
869,0.0391,34,10.03,1.0,0.0294,0.29,10.03,Medior KYC/CDD Analist
504,0.0417,21,3.01,3.0,0.1429,0.43,9.04,Medior KYC/CDD Analist
1310,0.0725,95,4.34,10.0,0.1053,0.46,43.38,Medior KYC/CDD analist
539,0.0519,28,7.5,3.0,0.1071,0.8,22.5,Medior KYC/CDD analist
886,0.0282,25,7.45,2.0,0.08,0.6,14.9,Medior KYC/CDD analist
1204,0.0399,48,4.82,4.0,0.0833,0.4,19.27,Medior KYC/CDD analist
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior KYC/CDD analist
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior KYC/CDD analist
93,0.086,8,5.43,2.0,0.25,1.36,10.86,Medior KYC/CDD analist
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior KYC/CDD analist
402,0.0448,18,25.54,3.0,0.1667,4.26,76.63,Medior KYC/CDD analist
1788,0.0537,96,5.95,8.0,0.0833,0.5,47.56,Medior KYC/CDD analist
1235,0.0648,80,6.95,9.0,0.1125,0.78,62.53,Medior KYC/CDD analist
2044,0.0695,142,5.95,17.0,0.1197,0.71,101.14,Medior KYC/CDD analist
1278,0.0571,73,8.37,7.0,0.0959,0.8,58.59,Medior KYC/CDD analist
1015,0.0581,59,11.22,2.0,0.0339,0.38,22.43,Medior KYC/CDD analist
447,0.0425,19,0.0,0.0,0.0,0.0,0.0,Medior Project Controller
237,0.0338,8,3.28,1.0,0.125,0.41,3.28,Medior Project Controller
314,0.0478,15,5.94,1.0,0.0667,0.4,5.94,Medior Project Controller
